EmployeeID,firstname,lastname,startdate,exitdate,DaysInService,EmployeeCategory
2689,Johnathon,Serrano,2020-12-28,,NULL,LongTerm
2690,Joaquin,Cuevas,2022-04-12,2022-09-02,143,ShortTerm
2691,Soren,Downs,2019-01-02,,NULL,LongTerm
2692,Ralph,Stone,2020-08-01,2022-10-01,791,MidTerm
2693,Malcolm,Rivas,2020-10-14,,NULL,LongTerm
2694,Adam,Beltran,2023-05-26,2023-07-14,49,ShortTerm
2695,Isis,Ortega,2021-08-26,2022-11-25,456,MidTerm
2696,Meadow,Delgado,2022-11-20,2023-02-08,80,ShortTerm
2697,Benjamin,Goodman,2020-02-22,,NULL,LongTerm
2698,Jaycee,Alexander,2021-04-04,,NULL,LongTerm
2699,Cannon,Gray,2023-08-05,,NULL,LongTerm
2700,Brynn,Kennedy,2023-01-10,2023-08-06,208,ShortTerm
2701,Branden,Ali,2019-04-19,,NULL,LongTerm
2702,Sophie,Carrillo,2019-10-02,,NULL,LongTerm
2703,Saul,Shaw,2018-11-14,,NULL,LongTerm
2704,Isla,Mcdaniel,2020-01-27,2022-06-19,874,MidTerm
2705,Lea,Cantu,2018-11-04,,NULL,LongTerm
2706,Yadiel,Riggs,2018-12-13,2019-01-13,31,ShortTerm
2707,Annalise,Olsen,2022-11-28,,NULL,LongTerm
2708,Theodore,Castro,2022-06-08,2022-08-07,60,ShortTerm
2709,Emily,Freeman,2022-04-03,,NULL,LongTerm
2710,Madyson,Yates,2022-02-28,,NULL,LongTerm
2711,Rachel,Bowers,2021-08-19,,NULL,LongTerm
2712,Helen,Humphrey,2018-08-19,,NULL,LongTerm
2713,Abagail,Villanueva,2019-10-15,,NULL,LongTerm
2714,Julie,Lloyd,2023-02-23,2023-04-20,56,ShortTerm
2715,Alejandro,Wilkinson,2023-02-01,,NULL,LongTerm
2716,Yadiel,Mata,2023-05-07,,NULL,LongTerm
2717,Colt,Sutton,2020-05-26,,NULL,LongTerm
2718,Madalyn,Prince,2022-02-09,,NULL,LongTerm
2719,Clara,Stewart,2022-06-20,2023-03-23,276,ShortTerm
2720,Cheyenne,Herman,2022-01-08,2022-09-03,238,ShortTerm
2721,Emerson,Zavala,2020-03-01,,NULL,LongTerm
2722,Sawyer,Oneal,2020-10-05,,NULL,LongTerm
2723,Kyleigh,Mathis,2021-05-12,2022-07-01,415,MidTerm
2724,Maximus,Mcdowell,2023-01-01,2023-07-05,185,ShortTerm
2725,Dean,Little,2019-11-18,,NULL,LongTerm
2726,Martin,Herrera,2021-05-12,2021-11-07,179,ShortTerm
2727,Uriah,Briggs,2020-02-14,2021-12-21,676,MidTerm
2728,Kianna,Little,2020-05-08,2023-03-28,1054,MidTerm
2729,David,Kirk,2018-12-10,,NULL,LongTerm
2730,Alexandra,Bryant,2021-12-08,,NULL,LongTerm
2731,Denzel,Jensen,2019-01-31,,NULL,LongTerm
2732,Fletcher,Maxwell,2022-08-31,2023-04-27,239,ShortTerm
2733,Davian,Davis,2022-02-01,,NULL,LongTerm
2734,Maxim,Mooney,2020-12-02,,NULL,LongTerm
2735,Santiago,Rosales,2020-10-16,,NULL,LongTerm
2736,Zara,Werner,2020-05-27,,NULL,LongTerm
2737,Darian,Hansen,2021-08-20,2021-10-09,50,ShortTerm
2738,Kaeden,Branch,2019-02-07,2019-03-25,46,ShortTerm
2739,Gabriel,Swanson,2021-02-18,2021-11-26,281,ShortTerm
2740,Madyson,Chapman,2022-12-02,,NULL,LongTerm
2741,Kellen,Hill,2021-07-29,2022-05-05,280,ShortTerm
2742,Samir,Gray,2022-04-23,2022-12-16,237,ShortTerm
2743,Stephanie,Hampton,2021-07-31,2022-04-07,250,ShortTerm
2744,Walter,Mayo,2020-06-12,,NULL,LongTerm
2745,Harley,Greer,2019-01-25,,NULL,LongTerm
2746,Misael,Pratt,2020-10-24,2023-04-08,896,MidTerm
2747,Sneha,Jhaveri,2018-08-18,2019-02-28,194,ShortTerm
2748,Melinda,Saar-Beckles,2022-07-11,,NULL,LongTerm
2749,Elizabeth,Meads,2018-11-15,2018-11-19,4,ShortTerm
2750,Patrick,Moran,2022-06-04,,NULL,LongTerm
2751,Mathew,Linden,2018-10-27,2019-07-10,256,ShortTerm
2752,Adeel,Osturnka,2022-10-21,2023-05-09,200,ShortTerm
2753,Lisa,Cornett,2023-01-13,2023-05-24,131,ShortTerm
2754,Louis,Punjabhi,2020-04-05,,NULL,LongTerm
2755,Michael,Carey,2022-05-26,,NULL,LongTerm
2756,Earnest,Hankard,2021-05-05,,NULL,LongTerm
2757,Kimberly,Beak,2023-07-01,2023-08-04,34,ShortTerm
2758,"Jonathan R",LeBel,2018-12-20,2023-06-13,1636,LongTerm
2759,Rick,Stoica,2018-08-26,,NULL,LongTerm
2760,Adil,Sahoo,2020-12-06,2022-08-26,628,MidTerm
2761,Barbara,Gaul,2021-12-13,2022-06-11,180,ShortTerm
2762,Carla,Demita,2021-06-27,2022-01-02,189,ShortTerm
2763,Paula,Gross,2019-10-19,,NULL,LongTerm
2764,"Francesco A",Barone,2022-11-26,2023-01-13,48,ShortTerm
2765,Rex,England,2019-08-19,,NULL,LongTerm
2766,Trina,Hendrickson,2018-08-22,2022-04-14,1331,LongTerm
2767,Colleen,Volk,2022-05-04,,NULL,LongTerm
2768,Jean,Engdahl,2022-06-12,,NULL,LongTerm
2769,Paris,Blake,2018-11-08,,NULL,LongTerm
2770,Neveah,Bird,2021-07-05,,NULL,LongTerm
2771,Tia,Potter,2020-07-08,2021-09-24,443,MidTerm
2772,Alexandra,Bean,2020-03-13,,NULL,LongTerm
2773,Tony,Grimes,2022-12-28,,NULL,LongTerm
2774,Macy,Nielsen,2020-03-17,,NULL,LongTerm
2775,Toby,Yates,2023-01-07,,NULL,LongTerm
2776,Karlee,Davies,2021-12-22,,NULL,LongTerm
2777,Hector,Escobar,2020-04-29,2022-11-22,937,MidTerm
2778,Javon,Mckenzie,2020-12-02,,NULL,LongTerm
2779,Lilly,Huynh,2021-12-08,2022-06-20,194,ShortTerm
2780,Anika,Robbins,2022-04-13,2023-08-04,478,MidTerm
2781,Ishaan,Robinson,2020-12-23,2022-07-23,577,MidTerm
2782,Paola,Macdonald,2019-03-31,,NULL,LongTerm
2783,Lorelei,Sellers,2023-06-11,2023-07-30,49,ShortTerm
2784,Gillian,Riddle,2021-05-20,2023-01-31,621,MidTerm
2785,Atticus,White,2020-11-14,,NULL,LongTerm
2786,Virginia,Nunez,2018-12-29,,NULL,LongTerm
2787,Caden,Taylor,2021-04-22,,NULL,LongTerm
2788,Brooks,Leach,2023-06-03,2023-07-14,41,ShortTerm
2789,Isabel,Wyatt,2021-04-26,2021-07-06,71,ShortTerm
2790,Angelo,Henry,2019-04-30,2019-10-09,162,ShortTerm
2791,Joselyn,Moss,2021-07-04,2023-06-25,721,MidTerm
2792,Diamond,Mcclain,2023-02-24,,NULL,LongTerm
2793,Eden,Dalton,2021-03-02,,NULL,LongTerm
2794,Emely,Parks,2021-12-27,,NULL,LongTerm
2795,Corinne,Hopkins,2022-07-10,2022-09-11,63,ShortTerm
2796,Destiny,Blake,2022-09-19,2023-06-17,271,ShortTerm
2797,Zaria,Kidd,2021-05-30,,NULL,LongTerm
2798,Adam,Ingram,2020-04-07,,NULL,LongTerm
2799,Makenna,Foster,2021-04-20,2022-09-17,515,MidTerm
2800,Nayeli,Keith,2019-08-02,,NULL,LongTerm
2801,Devon,Shannon,2022-01-11,,NULL,LongTerm
2802,Lucy,Harrington,2020-11-15,,NULL,LongTerm
2803,Rebecca,Francis,2020-05-08,,NULL,LongTerm
2804,Salma,Frederick,2019-03-10,,NULL,LongTerm
2805,Avery,Vance,2022-04-19,,NULL,LongTerm
2806,Stephany,Jenkins,2019-11-30,,NULL,LongTerm
2807,Brian,Kelly,2021-07-06,2023-01-07,550,MidTerm
2808,Keagan,Villa,2018-11-27,,NULL,LongTerm
2809,Kendra,Foley,2023-01-30,,NULL,LongTerm
2810,Jabari,Stanton,2022-11-17,2023-02-08,83,ShortTerm
2811,Phoenix,Farley,2018-08-13,2020-05-28,654,MidTerm
2812,Aurora,Bass,2021-07-02,2023-07-09,737,MidTerm
2813,Enrique,Parks,2022-06-28,,NULL,LongTerm
2814,Kylie,Cox,2019-01-25,,NULL,LongTerm
2815,Luke,Burke,2023-07-23,,NULL,LongTerm
2816,Ricardo,Mcdonald,2022-07-25,,NULL,LongTerm
2817,Camila,Hodges,2023-01-11,,NULL,LongTerm
2818,Tripp,Sanders,2023-07-28,2023-07-30,2,ShortTerm
2819,Davin,Wade,2023-05-06,,NULL,LongTerm
2820,Pierce,Bender,2022-09-18,,NULL,LongTerm
2821,Marin,Mosley,2019-09-08,2021-09-10,733,MidTerm
2822,Barrett,Sosa,2019-08-30,,NULL,LongTerm
2823,Eliezer,Briggs,2023-05-22,,NULL,LongTerm
2824,Talan,Garrett,2021-03-02,,NULL,LongTerm
2825,Van,Griffin,2023-02-13,,NULL,LongTerm
2826,Roger,Kaufman,2022-08-11,2022-12-01,112,ShortTerm
2827,Ignacio,Mcintyre,2020-02-19,2022-12-10,1025,MidTerm
2828,Jaydon,Lambert,2021-10-15,2023-03-26,527,MidTerm
2829,Serenity,Carlson,2022-11-16,,NULL,LongTerm
2830,Leslie,Maynard,2022-06-30,2023-02-03,218,ShortTerm
2831,Craig,Sherman,2021-07-28,,NULL,LongTerm
2832,Lilyana,Huffman,2021-11-21,,NULL,LongTerm
2833,Jacey,Reeves,2020-10-12,,NULL,LongTerm
2834,Madyson,Silva,2018-10-02,2020-09-17,716,MidTerm
2835,Liberty,Poole,2021-07-17,2023-02-27,590,MidTerm
2836,Antonio,Romero,2022-04-13,,NULL,LongTerm
2837,Jaylen,Butler,2021-03-20,2023-02-18,700,MidTerm
2838,Gloria,Marks,2021-09-09,2021-11-05,57,ShortTerm
2839,Jaylee,Cunningham,2019-12-06,2022-03-28,843,MidTerm
2840,Jordon,Wyatt,2023-04-26,2023-05-19,23,ShortTerm
2841,Darien,Doyle,2019-04-06,,NULL,LongTerm
2842,Ryan,Rollins,2020-10-19,2023-02-28,862,MidTerm
2843,Manuel,Haley,2021-11-22,,NULL,LongTerm
2844,Litzy,Lloyd,2020-12-30,2023-07-25,937,MidTerm
2845,Jett,York,2020-09-03,,NULL,LongTerm
2846,Natalia,Bush,2019-10-14,2022-08-19,1040,MidTerm
2847,Mallory,Carey,2021-02-19,2021-09-18,211,ShortTerm
2848,Pierre,Tate,2022-03-13,2022-09-02,173,ShortTerm
2849,Shannon,Hurst,2018-10-02,,NULL,LongTerm
2850,Carleigh,Schultz,2022-10-06,2022-10-16,10,ShortTerm
2851,Rihanna,Briggs,2020-09-21,,NULL,LongTerm
2852,Eden,Levy,2021-12-06,,NULL,LongTerm
2853,Nathanial,Davis,2022-11-16,2023-03-21,125,ShortTerm
2854,Eileen,Beard,2022-08-02,2023-07-27,359,ShortTerm
2855,Kale,Potter,2022-01-19,,NULL,LongTerm
2856,Sage,Boyer,2022-04-09,,NULL,LongTerm
2857,Dane,Owens,2019-07-19,2022-08-08,1116,LongTerm
2858,Colin,Simpson,2021-09-02,2022-11-14,438,MidTerm
2859,Rachel,Buckley,2019-02-01,,NULL,LongTerm
2860,Maria,Cameron,2023-04-13,2023-05-26,43,ShortTerm
2861,Judith,Savage,2018-10-06,,NULL,LongTerm
2862,Randall,West,2020-03-24,2022-03-24,730,MidTerm
2863,Caitlin,Palmer,2021-10-08,,NULL,LongTerm
2864,Luke,Heath,2022-05-16,,NULL,LongTerm
2865,Esperanza,Horne,2022-05-10,2022-10-17,160,ShortTerm
2866,Jadon,Mata,2021-11-16,,NULL,LongTerm
2867,Gillian,Hawkins,2019-02-25,,NULL,LongTerm
2868,Lisa,Griffin,2022-07-01,,NULL,LongTerm
2869,Nelson,Carpenter,2022-12-17,,NULL,LongTerm
2870,Sanai,Sweeney,2023-07-26,2023-07-31,5,ShortTerm
2871,Tania,Taylor,2022-03-11,2022-08-02,144,ShortTerm
2872,Greta,Horne,2020-06-29,2021-05-20,325,ShortTerm
2873,Jordyn,Snyder,2022-03-28,,NULL,LongTerm
2874,Alex,Collins,2022-02-14,,NULL,LongTerm
2875,Harley,Walker,2020-12-25,2021-09-13,262,ShortTerm
2876,Luka,Novak,2023-04-27,,NULL,LongTerm
2877,Skylar,Riggs,2022-11-11,2022-12-07,26,ShortTerm
2878,Shania,Barrera,2021-05-04,2021-10-12,161,ShortTerm
2879,Trystan,Fernandez,2018-12-20,,NULL,LongTerm
2880,Aimee,Berg,2021-06-11,2022-12-03,540,MidTerm
2881,Kyson,Scott,2023-06-07,,NULL,LongTerm
2882,Lamar,Kirk,2019-05-21,2020-01-05,229,ShortTerm
2883,Slade,Lynn,2019-03-01,,NULL,LongTerm
2884,Riley,Leon,2022-02-26,,NULL,LongTerm
2885,Humberto,Yoder,2022-04-14,2022-10-10,179,ShortTerm
2886,Michelle,Pearson,2020-08-06,,NULL,LongTerm
2887,Natalya,Reyes,2020-01-28,2022-02-15,749,MidTerm
2888,Celia,Mcpherson,2021-04-17,2022-03-18,335,ShortTerm
2889,Matias,Barton,2019-09-29,2023-06-28,1368,LongTerm
2890,Caitlyn,Vaughan,2022-10-07,,NULL,LongTerm
2891,Addyson,Pollard,2021-08-11,2021-11-07,88,ShortTerm
2892,Laila,Wiggins,2021-04-10,2022-11-01,570,MidTerm
2893,Terrance,Wiggins,2022-02-24,,NULL,LongTerm
2894,Aliza,Pace,2022-07-01,,NULL,LongTerm
2895,Mauricio,Stein,2023-04-04,2023-06-20,77,ShortTerm
2896,Gia,Winters,2021-10-25,,NULL,LongTerm
2897,Aidyn,Cuevas,2022-03-04,2023-07-02,485,MidTerm
2898,Angel,Santos,2019-12-20,,NULL,LongTerm
2899,Johnathan,Huerta,2020-09-11,2022-03-31,566,MidTerm
2900,Katelyn,Garner,2021-10-31,2023-07-12,619,MidTerm
2901,Deshawn,Ayers,2018-10-21,2019-04-24,185,ShortTerm
2902,Siena,Meadows,2021-01-07,,NULL,LongTerm
2903,Presley,Padilla,2023-02-09,2023-05-07,87,ShortTerm
2904,Marquis,Atkinson,2020-02-15,2020-10-20,248,ShortTerm
2905,Gillian,Williams,2022-10-14,,NULL,LongTerm
2906,Anabel,Hanna,2018-10-02,,NULL,LongTerm
2907,Celeste,Branch,2020-06-22,,NULL,LongTerm
2908,Shyanne,Cooper,2021-03-19,,NULL,LongTerm
2909,Nancy,Barrett,2019-03-28,,NULL,LongTerm
2910,Ronan,Burke,2022-05-01,,NULL,LongTerm
2911,Estrella,Ho,2018-08-07,,NULL,LongTerm
2912,Conor,Petty,2022-05-01,,NULL,LongTerm
2913,Cheyanne,Munoz,2019-12-03,,NULL,LongTerm
2914,Jaycee,Osborn,2020-01-02,2023-08-03,1309,LongTerm
2915,Jordyn,Patel,2022-04-30,2023-08-02,459,MidTerm
2916,Michael,Acosta,2020-07-04,2021-03-07,246,ShortTerm
2917,Janiah,Ball,2020-02-05,,NULL,LongTerm
2918,Brice,Medina,2018-12-22,2022-07-21,1307,LongTerm
2919,Ismael,Bowers,2019-04-21,,NULL,LongTerm
2920,Caden,Silva,2020-04-03,,NULL,LongTerm
2921,Yadira,Dean,2018-09-22,2019-10-10,383,MidTerm
2922,Miles,Roberts,2022-10-14,2023-07-06,265,ShortTerm
2923,Joel,Spence,2022-02-12,2022-09-22,222,ShortTerm
2924,Kole,Garrison,2021-03-23,2023-07-20,849,MidTerm
2925,Kaylin,Andersen,2018-08-30,2021-07-11,1046,MidTerm
2926,Yareli,Valdez,2022-12-10,2023-07-02,204,ShortTerm
2927,Rubi,Sanford,2023-02-04,2023-07-25,171,ShortTerm
2928,Jayden,Bolton,2021-01-10,,NULL,LongTerm
2929,Izabella,Watson,2020-08-19,2021-11-14,452,MidTerm
2930,Jon,Galvan,2023-04-21,,NULL,LongTerm
2931,Halle,Chan,2020-01-29,2021-01-09,346,ShortTerm
2932,Braeden,Moss,2021-08-19,2023-05-25,644,MidTerm
2933,Fernando,Mcdowell,2021-03-18,,NULL,LongTerm
2934,Triston,Ewing,2021-10-24,2022-08-29,309,ShortTerm
2935,Pablo,Yates,2020-10-03,2023-05-06,945,MidTerm
2936,Jordan,Hayes,2023-02-21,,NULL,LongTerm
2937,Kianna,Wilkerson,2020-08-01,,NULL,LongTerm
2938,Paul,Steele,2023-01-08,2023-05-10,122,ShortTerm
2939,Jason,Moyer,2022-07-26,2022-11-08,105,ShortTerm
2940,Larissa,Taylor,2020-08-31,2023-06-09,1012,MidTerm
2941,Aryanna,Larson,2022-11-05,2023-02-22,109,ShortTerm
2942,Eliana,Hammond,2019-05-30,2020-01-08,223,ShortTerm
2943,Adrien,Krause,2019-12-09,,NULL,LongTerm
2944,Annie,Galloway,2019-05-10,,NULL,LongTerm
2945,Kamryn,Mckinney,2019-09-03,2022-03-18,927,MidTerm
2946,Dahlia,Waller,2018-09-13,,NULL,LongTerm
2947,Alonzo,Bradley,2021-06-10,,NULL,LongTerm
2948,Harley,Soto,2019-10-08,2023-06-16,1347,LongTerm
2949,Belen,Vasquez,2021-06-03,2023-04-14,680,MidTerm
2950,Charlize,Rocha,2018-09-14,2019-01-04,112,ShortTerm
2951,Aleena,David,2019-05-26,,NULL,LongTerm
2952,Bridger,Alvarado,2019-07-05,,NULL,LongTerm
2953,Cannon,Morgan,2019-11-05,,NULL,LongTerm
2954,Weston,Ramsey,2019-07-22,2021-10-18,819,MidTerm
2955,Adison,Ray,2020-09-21,2023-03-22,912,MidTerm
2956,Aarav,Espinoza,2019-11-11,,NULL,LongTerm
2957,Destiney,Barry,2021-02-08,,NULL,LongTerm
2958,Ulises,Herring,2020-06-01,,NULL,LongTerm
2959,Marquis,Cardenas,2022-10-26,2022-11-01,6,ShortTerm
2960,Miya,Cruz,2019-02-12,2023-04-17,1525,LongTerm
2961,Erin,Floyd,2022-10-19,2023-07-22,276,ShortTerm
2962,Gerald,Johnston,2019-12-12,,NULL,LongTerm
2963,Kendrick,Snyder,2021-11-29,,NULL,LongTerm
2964,Alyssa,Proctor,2021-05-15,,NULL,LongTerm
2965,Manuel,Stout,2023-01-27,2023-05-06,99,ShortTerm
2966,Joanna,Bradley,2020-07-03,2023-07-02,1094,MidTerm
2967,Sade,Smith,2022-12-26,2023-06-25,181,ShortTerm
2968,"Lowan M",Biden,2018-12-23,,NULL,LongTerm
2969,Lauren,Peters,2020-09-28,2021-10-16,383,MidTerm
2970,Shenice,Gold,2020-09-16,2021-09-10,359,ShortTerm
2971,Brigit,McCarthy,2020-02-09,2021-03-14,399,MidTerm
2972,Cherly,Robinson,2023-02-13,,NULL,LongTerm
2973,Jacquelyn,Williams,2019-12-01,,NULL,LongTerm
2974,Kayla,Peterson,2022-11-04,,NULL,LongTerm
2975,"Bradley J",Knapp,2021-04-14,2022-06-22,434,MidTerm
2976,Richard,Newman,2021-08-13,2021-10-12,60,ShortTerm
2977,Benjamin,Burkett,2020-08-28,,NULL,LongTerm
2978,Sam,Athwal,2022-08-16,,NULL,LongTerm
2979,Lauren,Mahoney,2022-02-26,,NULL,LongTerm
2980,Theresa,Tinto,2019-12-30,,NULL,LongTerm
2981,Caroline,Cierpiszewski,2022-07-23,2023-03-06,226,ShortTerm
2982,Tanya,Foreman,2018-10-14,,NULL,LongTerm
2983,Roger,Walker,2021-02-20,,NULL,LongTerm
2984,Tayana,Jeannite,2020-03-28,2020-11-21,238,ShortTerm
2985,Anthony,Heitzman,2019-02-05,2020-07-10,521,MidTerm
2986,Violeta,Ferreira,2023-04-19,,NULL,LongTerm
2987,Geoff,Dickinson,2020-09-24,,NULL,LongTerm
2988,Justice,Gentry,2020-11-14,2023-01-15,792,MidTerm
2989,Kason,Kramer,2021-09-16,,NULL,LongTerm
2990,Alfredo,Perry,2019-04-21,,NULL,LongTerm
2991,Skyler,Drake,2020-03-13,,NULL,LongTerm
2992,Moshe,Copeland,2022-04-16,2023-04-20,369,MidTerm
2993,Harley,Nunez,2019-03-18,2022-11-23,1346,LongTerm
2994,Sammy,Walter,2022-02-18,,NULL,LongTerm
2995,Ronnie,Haas,2018-09-03,2018-11-29,87,ShortTerm
2996,Kira,Robertson,2022-06-15,2022-08-16,62,ShortTerm
2997,Jaqueline,Ford,2022-02-14,,NULL,LongTerm
2998,Trace,Cherry,2023-07-09,,NULL,LongTerm
2999,Travis,Cardenas,2018-10-28,2019-08-04,280,ShortTerm
3000,Reyna,Hicks,2022-07-09,,NULL,LongTerm
3001,Trent,Sandoval,2018-09-27,2022-12-12,1537,LongTerm
3002,Reginald,Dougherty,2020-10-27,,NULL,LongTerm
3003,Paul,Greer,2021-10-01,,NULL,LongTerm
3004,Tiara,Velez,2019-08-29,2022-06-19,1025,MidTerm
3005,Mareli,Wilson,2020-12-29,,NULL,LongTerm
3006,Efrain,Underwood,2022-10-04,,NULL,LongTerm
3007,Madeline,Powell,2019-03-21,2022-09-25,1284,LongTerm
3008,Alfred,Goodman,2020-04-03,2021-12-27,633,MidTerm
3009,Aracely,Kelly,2019-06-02,2021-07-14,773,MidTerm
3010,Morgan,Velazquez,2019-05-31,2020-09-04,462,MidTerm
3011,Isla,Becker,2020-01-06,2020-05-04,119,ShortTerm
3012,Scott,Sanford,2018-08-19,2021-02-18,914,MidTerm
3013,Deja,Ritter,2019-05-18,,NULL,LongTerm
3014,Amelia,Gamble,2022-11-23,2022-12-09,16,ShortTerm
3015,Pranav,Middleton,2020-12-02,,NULL,LongTerm
3016,Moshe,Hunter,2022-01-05,,NULL,LongTerm
3017,Arjun,Gibson,2023-04-16,2023-08-04,110,ShortTerm
3018,Alaina,Jenkins,2020-10-10,2023-06-23,986,MidTerm
3019,Elyse,Morrow,2022-04-15,2023-07-04,445,MidTerm
3020,Lincoln,Brady,2023-07-25,,NULL,LongTerm
3021,Allisson,Braun,2020-08-31,,NULL,LongTerm
3022,Leonel,Chang,2018-10-10,2020-05-17,585,MidTerm
3023,Marshall,Lucas,2019-01-15,2021-04-03,809,MidTerm
3024,Haiden,Scott,2021-12-26,,NULL,LongTerm
3025,Kyan,Miranda,2022-05-23,,NULL,LongTerm
3026,Ayanna,Garrison,2022-08-23,,NULL,LongTerm
3027,Alan,Woods,2023-05-27,2023-07-28,62,ShortTerm
3028,Teagan,Phelps,2018-08-10,2021-07-25,1080,MidTerm
3029,Malachi,Burnett,2021-10-24,2023-02-03,467,MidTerm
3030,Kadin,Mcdowell,2022-07-05,2023-01-03,182,ShortTerm
3031,Reed,Brandt,2022-01-22,2023-03-03,405,MidTerm
3032,Cristofer,Schwartz,2023-03-27,2023-07-23,118,ShortTerm
3033,Jaelynn,Salazar,2019-08-26,2022-03-09,926,MidTerm
3034,Macie,Hayes,2021-10-16,,NULL,LongTerm
3035,Rodney,Snow,2019-06-14,,NULL,LongTerm
3036,Reece,Potts,2020-07-05,,NULL,LongTerm
3037,Catalina,Eaton,2020-03-02,,NULL,LongTerm
3038,Heidi,Manning,2020-11-11,2021-04-28,168,ShortTerm
3039,Marquis,Johns,2019-12-22,,NULL,LongTerm
3040,Areli,Torres,2020-12-14,,NULL,LongTerm
3041,Rey,Morton,2020-06-20,,NULL,LongTerm
3042,Deven,Gillespie,2023-06-09,2023-07-12,33,ShortTerm
3043,Rowan,Gilbert,2022-09-25,,NULL,LongTerm
3044,Cullen,Ruiz,2020-08-26,2020-12-30,126,ShortTerm
3045,Kamron,Goodwin,2019-08-28,,NULL,LongTerm
3046,Claudia,Melton,2023-06-02,2023-07-09,37,ShortTerm
3047,Francesca,Lowe,2018-09-12,,NULL,LongTerm
3048,Violet,Horn,2023-07-15,,NULL,LongTerm
3049,Carlie,Wagner,2023-07-02,2023-07-25,23,ShortTerm
3050,Harmony,Pruitt,2020-02-10,,NULL,LongTerm
3051,Briley,Huerta,2021-08-27,2022-05-01,247,ShortTerm
3052,Ean,Barajas,2020-01-25,2023-02-05,1107,LongTerm
3053,Dayana,Gregory,2020-03-26,2021-10-08,561,MidTerm
3054,Zaniyah,Mccarthy,2020-10-23,,NULL,LongTerm
3055,Matthias,Simon,2020-12-27,2021-12-07,345,ShortTerm
3056,Lyric,Butler,2022-06-21,,NULL,LongTerm
3057,Bridger,Duran,2022-11-09,2023-07-09,242,ShortTerm
3058,Amirah,Cline,2019-02-11,2020-07-30,535,MidTerm
3059,Izaiah,Gallagher,2021-03-28,,NULL,LongTerm
3060,Marcelo,Galvan,2020-08-29,,NULL,LongTerm
3061,Kaylynn,Odom,2023-01-03,2023-08-05,214,ShortTerm
3062,Oliver,Dalton,2022-11-28,,NULL,LongTerm
3063,Patience,Henry,2021-12-22,2023-08-03,589,MidTerm
3064,London,Pennington,2023-07-08,,NULL,LongTerm
3065,Anna,Salazar,2021-04-21,2021-09-21,153,ShortTerm
3066,Vicente,Davis,2022-07-28,2022-10-20,84,ShortTerm
3067,Annabel,Lewis,2019-11-05,,NULL,LongTerm
3068,Alana,Nunez,2022-05-22,2022-12-08,200,ShortTerm
3069,Jaylen,Donaldson,2019-10-19,2021-12-03,776,MidTerm
3070,Malakai,Shelton,2019-12-25,2021-07-24,577,MidTerm
3071,Erick,Wood,2022-11-04,2022-11-26,22,ShortTerm
3072,Daniel,Frye,2023-04-26,2023-05-30,34,ShortTerm
3073,Jayvon,Simpson,2022-10-26,2023-05-16,202,ShortTerm
3074,Bryant,Singleton,2020-07-14,2022-06-27,713,MidTerm
3075,Adam,Meza,2023-03-12,,NULL,LongTerm
3076,Omari,Keller,2023-04-26,,NULL,LongTerm
3077,Asher,Miles,2022-09-17,2023-06-12,268,ShortTerm
3078,Makaila,Baxter,2021-01-08,2023-04-01,813,MidTerm
3079,Tommy,Carter,2020-12-18,2022-09-16,637,MidTerm
3080,Zavier,Reese,2020-09-12,2022-11-22,801,MidTerm
3081,Colt,Kemp,2020-10-20,,NULL,LongTerm
3082,Marco,Robles,2022-11-18,,NULL,LongTerm
3083,Nick,Palmer,2023-01-14,,NULL,LongTerm
3084,Mekhi,Hopkins,2020-10-27,2022-06-08,589,MidTerm
3085,Eileen,Oneal,2020-08-29,,NULL,LongTerm
3086,Alani,Cooley,2019-12-23,2023-08-05,1321,LongTerm
3087,Corinne,Campos,2023-07-03,,NULL,LongTerm
3088,Heaven,Nelson,2022-09-26,,NULL,LongTerm
3089,Baylee,Castaneda,2020-05-09,2023-07-25,1172,LongTerm
3090,Morgan,Roth,2023-03-08,,NULL,LongTerm
3091,Kali,Hensley,2019-02-27,2020-08-31,551,MidTerm
3092,Beckett,Sandoval,2020-01-12,2023-07-12,1277,LongTerm
3093,Isabell,Meadows,2019-06-29,2021-01-10,561,MidTerm
3094,Jordin,Alexander,2021-07-15,2021-09-29,76,ShortTerm
3095,Frederick,Carney,2022-08-19,,NULL,LongTerm
3096,Baron,Lindsey,2019-09-23,2023-04-09,1294,LongTerm
3097,Rigoberto,Gentry,2020-10-11,2021-01-06,87,ShortTerm
3098,Rayne,Chambers,2021-08-18,,NULL,LongTerm
3099,Laila,Simmons,2022-12-17,,NULL,LongTerm
3100,Carsen,Schmidt,2020-10-25,2021-12-28,429,MidTerm
3101,Bethany,Mckay,2023-01-23,,NULL,LongTerm
3102,Eden,Robles,2019-03-15,2022-08-03,1237,LongTerm
3103,Abel,Snow,2023-07-06,2023-07-23,17,ShortTerm
3104,Ashton,Winters,2022-05-29,,NULL,LongTerm
3105,Josie,Melton,2020-06-07,2022-07-09,762,MidTerm
3106,Bruno,Jimenez,2020-03-21,,NULL,LongTerm
3107,Elijah,Barr,2021-06-21,2022-11-11,508,MidTerm
3108,Oswaldo,Hanson,2021-10-22,2022-05-12,202,ShortTerm
3109,Samara,Roberson,2018-10-20,,NULL,LongTerm
3110,Luis,Frazier,2022-03-16,,NULL,LongTerm
3111,Jaquan,Hancock,2018-12-13,,NULL,LongTerm
